"Date" "0" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19" "20" "21" "22" "23"
"1892" "05-DEC-2017" 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"1893" "04-DEC-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1894" "03-DEC-2017" 0 0 2 1 0 0 0 0 0 1 0 1 0 0 0 0 1 5 0 0 0 0 1 0
"1895" "02-DEC-2017" 0 1 3 0 0 0 0 1 2 0 2 4 5 5 3 2 1 0 1 1 1 2 0 0
"1896" "01-DEC-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 10 1 1
"1897" "30-NOV-2017" 0 0 0 0 0 0 0 0 0 0 0 2 3 0 0 0 1 2 0 0 0 0 0 0
"1898" "29-NOV-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1899" "28-NOV-2017" 0 0 0 0 0 0 0 0 1 0 8 9 6 7 4 0 0 0 0 0 0 0 0 0
"1900" "27-NOV-2017" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1901" "26-NOV-2017" 0 0 0 0 0 3 6 6 7 0 0 10 2 8 8 12 6 0 0 1 0 0 0 0
"1902" "25-NOV-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 6 0 0 0 0 0 0 0
"1903" "24-NOV-2017" 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1904" "23-NOV-2017" 9 9 3 2 1 0 0 1 4 0 12 1 0 1 0 0 0 0 0 0 0 0 0 0
"1905" "22-NOV-2017" 4 0 0 6 3 0 2 4 3 0 0 0 0 0 0 0 0 0 0 3 6 2 1 0
"1906" "21-NOV-2017" 0 1 7 0 5 5 1 3 2 4 2 1 0 0 0 0 2 4 1 6 5 0 2 2
"1907" "20-NOV-2017" 2 15 4 23 3 12 15 12 3 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0
"1908" "19-NOV-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 13 11 1 1
"1909" "18-NOV-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1910" "17-NOV-2017" 0 0 2 7 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1911" "16-NOV-2017" 1 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 4 1 0 4 0 5
"1912" "15-NOV-2017" 0 0 0 0 1 3 5 4 3 8 9 10 12 16 14 11 1 1 1 3 3 0 0 1
"1913" "14-NOV-2017" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1914" "13-NOV-2017" 1 20 10 2 2 3 0 0 0 0 0 7 0 1 0 0 0 0 0 0 4 5 5 0
"1915" "12-NOV-2017" 0 1 0 0 0 2 2 0 0 0 0 1 0 0 0 0 0 0 0 5 2 0 1 0
"1916" "11-NOV-2017" 0 1 0 0 0 1 4 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0
"1917" "10-NOV-2017" 0 7 15 13 8 2 8 1 0 0 8 0 1 2 1 0 1 0 0 0 0 0 0 0
"1918" "09-NOV-2017" 0 0 0 1 0 0 0 2 7 4 2 1 1 1 1 1 0 0 0 0 0 0 0 0
"1919" "08-NOV-2017" 0 0 0 0 0 0 0 0 0 0 1 2 2 5 6 0 0 0 0 0 7 3 1 0
"1920" "07-NOV-2017" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1921" "06-NOV-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1922" "05-NOV-2017" 3 1 5 9 3 0 0 1 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0
"1923" "04-NOV-2017" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 3 2 5 6 0
"1924" "03-NOV-2017" 0 0 0 0 1 4 0 0 0 0 0 0 3 0 3 1 2 3 2 0 0 0 0 0
"1925" "02-NOV-2017" 1 1 1 0 0 0 1 0 0 0 0 0 6 0 23 2 1 0 0 0 0 0 0 0
"1926" "01-NOV-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1927" "31-OCT-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1928" "30-OCT-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1929" "29-OCT-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1930" "28-OCT-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1931" "27-OCT-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1932" "26-OCT-2017" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1933" "25-OCT-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1934" "24-OCT-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1935" "23-OCT-2017" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1936" "22-OCT-2017" 31 24 13 9 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1937" "21-OCT-2017" 4 3 7 10 4 3 2 3 4 5 8 17 18 16 17 17 17 11 8 5 6 10 9 22
"1938" "20-OCT-2017" 1 1 0 0 1 0 0 3 1 0 3 0 0 0 0 1 0 0 0 0 4 0 0 0
"1939" "19-OCT-2017" 0 0 1 1 5 8 6 11 12 14 5 4 4 11 10 10 11 11 3 0 1 0 0 1
"1940" "18-OCT-2017" 0 0 0 0 0 0 0 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1941" "17-OCT-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1942" "16-OCT-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1943" "15-OCT-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1944" "14-OCT-2017" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1945" "13-OCT-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1946" "12-OCT-2017" 0 0 4 1 3 12 8 2 5 3 1 0 0 0 0 2 10 10 10 0 0 0 0 0
"1947" "11-OCT-2017" 0 0 0 0 0 0 3 1 3 4 0 0 0 3 0 0 7 2 0 0 0 0 0 0
"1948" "10-OCT-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 0 2 1 1 0 0 0 0 0
"1949" "09-OCT-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1950" "08-OCT-2017" 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1951" "07-OCT-2017" 0 0 0 1 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 1 0
"1952" "06-OCT-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1953" "05-OCT-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1954" "04-OCT-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1955" "03-OCT-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1956" "02-OCT-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1957" "01-OCT-2017" 0 0 0 2 0 0 0 0 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0 0
"1958" "30-SEP-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 0 2 0 3 0
"1959" "29-SEP-2017" 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 49 0 0 0 0 0 0 0 0
"1960" "28-SEP-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1961" "27-SEP-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1962" "26-SEP-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1963" "25-SEP-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1964" "24-SEP-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1965" "23-SEP-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1966" "22-SEP-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1967" "21-SEP-2017" 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1968" "20-SEP-2017" 14 12 12 23 0 0 0 0 0 0 0 0 0 20 19 0 0 0 0 0 0 0 0 0
"1969" "19-SEP-2017" 3 1 0 2 7 1 0 1 1 0 0 1 0 0 0 0 0 1 0 1 9 7 17 0
"1970" "18-SEP-2017" 1 11 2 0 1 0 1 8 6 0 0 2 10 1 1 4 0 4 1 0 1 0 5 0
"1971" "17-SEP-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 6 1 0 2 1 1 14 8 0
"1972" "16-SEP-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1973" "15-SEP-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1974" "14-SEP-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1975" "13-SEP-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1976" "12-SEP-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1977" "11-SEP-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1978" "10-SEP-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1979" "09-SEP-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1980" "08-SEP-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1981" "07-SEP-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1982" "06-SEP-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1983" "05-SEP-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1984" "04-SEP-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1985" "03-SEP-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1986" "02-SEP-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1987" "01-SEP-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1988" "31-AUG-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1989" "30-AUG-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1990" "29-AUG-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1991" "28-AUG-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1992" "27-AUG-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1993" "26-AUG-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1994" "25-AUG-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1995" "24-AUG-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1996" "23-AUG-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1997" "22-AUG-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1998" "21-AUG-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1999" "20-AUG-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2000" "19-AUG-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2001" "18-AUG-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2002" "17-AUG-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2003" "16-AUG-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2004" "15-AUG-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2005" "14-AUG-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2006" "13-AUG-2017" 0 4 2 1 0 0 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2007" "12-AUG-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2008" "11-AUG-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2009" "10-AUG-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2010" "09-AUG-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2011" "08-AUG-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2012" "07-AUG-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2013" "06-AUG-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2014" "05-AUG-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2015" "04-AUG-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2016" "03-AUG-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2017" "02-AUG-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2018" "01-AUG-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2019" "31-JUL-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2020" "30-JUL-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2021" "29-JUL-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2022" "28-JUL-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2023" "27-JUL-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2024" "26-JUL-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2025" "25-JUL-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2026" "24-JUL-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2027" "23-JUL-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2028" "22-JUL-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2029" "21-JUL-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2030" "20-JUL-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2031" "19-JUL-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2032" "18-JUL-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2033" "17-JUL-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2034" "16-JUL-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2035" "15-JUL-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2036" "14-JUL-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2037" "13-JUL-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2038" "12-JUL-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2039" "11-JUL-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2040" "10-JUL-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2041" "09-JUL-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2042" "08-JUL-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2043" "07-JUL-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2044" "06-JUL-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2045" "05-JUL-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2046" "04-JUL-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2047" "03-JUL-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2048" "02-JUL-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2049" "01-JUL-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2050" "30-JUN-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2051" "29-JUN-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2052" "28-JUN-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2053" "27-JUN-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2054" "26-JUN-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2055" "25-JUN-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2056" "24-JUN-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2057" "23-JUN-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2058" "22-JUN-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2059" "21-JUN-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2060" "20-JUN-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2061" "19-JUN-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2062" "18-JUN-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2063" "17-JUN-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2064" "16-JUN-2017" 0 0 1 1 1 2 0 0 0 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"2065" "15-JUN-2017" 0 0 0 0 1 0 2 2 7 1 0 5 15 4 2 14 3 1 0 0 16 8 1 0
"2066" "14-JUN-2017" 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2067" "13-JUN-2017" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2068" "12-JUN-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 0 0 0 2 0 0 0 0
"2069" "11-JUN-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2070" "10-JUN-2017" 0 0 0 1 1 4 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"2071" "09-JUN-2017" 0 0 0 0 0 0 0 0 0 2 0 0 3 0 0 5 0 0 0 0 0 0 0 0
"2072" "08-JUN-2017" 1 3 2 5 6 4 0 2 2 0 1 2 0 0 0 0 0 1 0 0 0 0 0 0
"2073" "07-JUN-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0
"2074" "06-JUN-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2075" "05-JUN-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2076" "04-JUN-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2077" "03-JUN-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2078" "02-JUN-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2079" "01-JUN-2017" 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2080" "31-MAY-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2081" "30-MAY-2017" 0 0 0 0 0 0 0 1 2 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"2082" "29-MAY-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2083" "28-MAY-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2084" "27-MAY-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2085" "26-MAY-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2086" "25-MAY-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2087" "24-MAY-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2088" "23-MAY-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2089" "22-MAY-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2090" "21-MAY-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2091" "20-MAY-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2092" "19-MAY-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2093" "18-MAY-2017" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2094" "17-MAY-2017" 2 0 0 5 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2095" "16-MAY-2017" 0 2 4 2 2 0 3 0 7 1 0 2 0 0 0 1 6 3 3 0 0 3 6 1
"2096" "15-MAY-2017" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 7 11 6 0
"2097" "14-MAY-2017" 0 0 0 0 0 1 1 1 1 0 1 0 0 1 0 1 11 2 0 0 2 0 0 0
"2098" "13-MAY-2017" 0 2 0 0 0 0 2 1 8 5 0 0 2 0 0 4 15 0 1 0 0 0 1 0
"2099" "12-MAY-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"2100" "11-MAY-2017" 0 0 0 0 0 0 1 8 1 6 0 5 1 0 0 6 1 0 0 1 0 0 0 0
"2101" "10-MAY-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2102" "09-MAY-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2103" "08-MAY-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2104" "07-MAY-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2105" "06-MAY-2017" 5 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2106" "05-MAY-2017" 0 0 0 0 0 0 0 1 0 5 6 0 0 1 0 0 1 2 0 0 0 0 0 0
"2107" "04-MAY-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 6 0
"2108" "03-MAY-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2109" "02-MAY-2017" 0 0 0 2 0 1 0 0 0 0 0 0 0 0 1 2 4 3 3 1 0 0 1 0
"2110" "01-MAY-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2111" "30-APR-2017" 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2112" "29-APR-2017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 5 0 2 0
